example,post,target,requested_tokens,available_control_tokens,removed_tokens,shortfall_tokens,exact_match,seed
415,8,Trump,2,3,2,0,True,3
416,0,Trump,0,13,0,0,True,3
416,1,Trump,0,12,0,0,True,3
416,2,Trump,0,41,0,0,True,3
416,3,Trump,1,24,1,0,True,3
416,4,Trump,0,7,0,0,True,3
416,5,Trump,1,14,1,0,True,3
416,6,Trump,0,46,0,0,True,3
416,7,Trump,1,49,1,0,True,3
416,8,Trump,0,7,0,0,True,3
417,0,Trump,0,7,0,0,True,3
417,1,Trump,2,26,2,0,True,3
417,2,Trump,1,3,1,0,True,3
417,3,Trump,6,43,6,0,True,3
417,4,Trump,0,4,0,0,True,3
417,5,Trump,1,28,1,0,True,3
417,6,Trump,0,5,0,0,True,3
417,7,Trump,1,3,1,0,True,3
417,8,Trump,2,26,2,0,True,3
418,0,Trump,0,48,0,0,True,3
418,1,Trump,1,14,1,0,True,3
418,2,Trump,1,3,1,0,True,3
418,3,Trump,0,13,0,0,True,3
418,4,Trump,0,3,0,0,True,3
418,5,Trump,2,47,2,0,True,3
418,6,Trump,1,13,1,0,True,3
419,0,Trump,0,20,0,0,True,3
419,1,Trump,2,9,2,0,True,3
419,2,Trump,1,18,1,0,True,3
419,3,Trump,1,15,1,0,True,3
419,4,Trump,0,3,0,0,True,3
419,5,Trump,0,17,0,0,True,3
419,6,Trump,0,5,0,0,True,3
420,0,Trump,0,8,0,0,True,3
420,1,Trump,1,55,1,0,True,3
420,2,Trump,0,24,0,0,True,3
420,3,Trump,0,54,0,0,True,3
420,4,Trump,1,16,1,0,True,3
420,5,Trump,4,10,4,0,True,3
420,6,Trump,2,27,2,0,True,3
420,7,Trump,2,16,2,0,True,3
420,8,Trump,2,48,2,0,True,3
421,0,Trump,0,5,0,0,True,3
421,1,Trump,0,26,0,0,True,3
421,2,Trump,2,15,2,0,True,3
421,3,Trump,0,8,0,0,True,3
421,4,Trump,0,7,0,0,True,3
421,5,Trump,0,21,0,0,True,3
421,6,Trump,1,2,1,0,True,3
421,7,Trump,0,16,0,0,True,3
421,8,Trump,0,42,0,0,True,3
422,0,Trump,1,23,1,0,True,3
422,1,Trump,2,9,2,0,True,3
422,2,Trump,2,10,2,0,True,3
422,3,Trump,1,12,1,0,True,3
422,4,Trump,1,19,1,0,True,3
422,5,Trump,0,0,0,0,True,3
422,6,Trump,0,0,0,0,True,3
422,7,Trump,0,0,0,0,True,3
423,0,Trump,0,24,0,0,True,3
423,1,Trump,1,35,1,0,True,3
423,2,Trump,0,3,0,0,True,3
423,3,Trump,2,26,2,0,True,3
423,4,Trump,0,18,0,0,True,3
423,5,Trump,0,18,0,0,True,3
423,6,Trump,1,36,1,0,True,3
423,7,Trump,2,2,2,0,True,3
423,8,Trump,2,15,2,0,True,3
423,9,Trump,0,9,0,0,True,3
424,0,Trump,1,17,1,0,True,3
424,1,Trump,0,5,0,0,True,3
424,2,Trump,1,17,1,0,True,3
424,3,Trump,1,6,1,0,True,3
424,4,Trump,1,6,1,0,True,3
424,5,Trump,2,7,2,0,True,3
424,6,Trump,1,5,1,0,True,3
425,0,Trump,0,8,0,0,True,3
425,1,Trump,1,45,1,0,True,3
425,2,Trump,0,2,0,0,True,3
425,3,Trump,1,11,1,0,True,3
425,4,Trump,2,29,2,0,True,3
425,5,Trump,1,12,1,0,True,3
425,6,Trump,0,11,0,0,True,3
426,0,Trump,1,6,1,0,True,3
426,1,Trump,4,26,4,0,True,3
426,2,Trump,1,8,1,0,True,3
426,3,Trump,0,13,0,0,True,3
426,4,Trump,2,10,2,0,True,3
426,5,Trump,5,31,5,0,True,3
426,6,Trump,1,10,1,0,True,3
426,7,Trump,1,10,1,0,True,3
426,8,Trump,2,8,2,0,True,3
427,0,Trump,0,6,0,0,True,3
427,1,Trump,0,5,0,0,True,3
427,2,Trump,1,8,1,0,True,3
427,3,Trump,0,12,0,0,True,3
427,4,Trump,0,9,0,0,True,3
427,5,Trump,1,4,1,0,True,3
427,6,Trump,1,3,1,0,True,3
428,0,Trump,0,1,0,0,True,3
428,1,Trump,2,30,2,0,True,3
428,2,Trump,0,12,0,0,True,3
428,3,Trump,1,25,1,0,True,3
428,4,Trump,2,46,2,0,True,3
428,5,Trump,1,40,1,0,True,3
428,6,Trump,1,25,1,0,True,3
428,7,Trump,2,11,2,0,True,3
428,8,Trump,2,43,2,0,True,3
429,0,Trump,0,20,0,0,True,3
429,1,Trump,3,9,3,0,True,3
429,2,Trump,0,15,0,0,True,3
429,3,Trump,2,23,2,0,True,3
429,4,Trump,1,21,1,0,True,3
429,5,Trump,1,20,1,0,True,3
430,0,Trump,1,17,1,0,True,3
430,1,Trump,0,9,0,0,True,3
430,2,Trump,0,4,0,0,True,3
430,3,Trump,0,15,0,0,True,3
430,4,Trump,1,15,1,0,True,3
430,5,Trump,0,3,0,0,True,3
430,6,Trump,0,0,0,0,True,3
430,7,Trump,0,8,0,0,True,3
430,8,Trump,0,6,0,0,True,3
431,0,Trump,1,9,1,0,True,3
431,1,Trump,2,14,2,0,True,3
431,2,Trump,1,33,1,0,True,3
431,3,Trump,1,17,1,0,True,3
431,4,Trump,1,16,1,0,True,3
431,5,Trump,2,22,2,0,True,3
431,6,Trump,1,10,1,0,True,3
431,7,Trump,1,5,1,0,True,3
431,8,Trump,1,9,1,0,True,3
432,0,Trump,1,12,1,0,True,3
432,1,Trump,1,9,1,0,True,3
432,2,Trump,3,16,3,0,True,3
432,3,Trump,1,9,1,0,True,3
432,4,Trump,1,7,1,0,True,3
432,5,Trump,1,9,1,0,True,3
433,0,Trump,1,4,1,0,True,3
433,1,Trump,1,14,1,0,True,3
433,2,Trump,0,6,0,0,True,3
433,3,Trump,1,10,1,0,True,3
433,4,Trump,0,2,0,0,True,3
433,5,Trump,1,3,1,0,True,3
433,6,Trump,0,5,0,0,True,3
433,7,Trump,2,11,2,0,True,3
434,0,Trump,1,17,1,0,True,3
434,1,Trump,1,16,1,0,True,3
434,2,Trump,1,12,1,0,True,3
434,3,Trump,0,26,0,0,True,3
434,4,Trump,2,29,2,0,True,3
434,5,Trump,4,21,4,0,True,3
434,6,Trump,2,11,2,0,True,3
434,7,Trump,0,14,0,0,True,3
434,8,Trump,0,34,0,0,True,3
434,9,Trump,1,28,1,0,True,3
435,0,Trump,1,41,1,0,True,3
435,1,Trump,1,27,1,0,True,3
435,2,Trump,2,55,2,0,True,3
435,3,Trump,1,20,1,0,True,3
435,4,Trump,2,6,2,0,True,3
435,5,Trump,2,34,2,0,True,3
435,6,Trump,1,4,1,0,True,3
435,7,Trump,2,40,2,0,True,3
436,0,Trump,1,20,1,0,True,3
436,1,Trump,1,13,1,0,True,3
436,2,Trump,4,40,4,0,True,3
436,3,Trump,1,11,1,0,True,3
436,4,Trump,1,30,1,0,True,3
436,5,Trump,1,8,1,0,True,3
436,6,Trump,1,18,1,0,True,3
436,7,Trump,1,14,1,0,True,3
437,0,Trump,1,14,1,0,True,3
437,1,Trump,1,54,1,0,True,3
437,2,Trump,1,31,1,0,True,3
437,3,Trump,3,51,3,0,True,3
437,4,Trump,1,41,1,0,True,3
437,5,Trump,2,20,2,0,True,3
437,6,Trump,1,22,1,0,True,3
437,7,Trump,0,62,0,0,True,3
438,0,Trump,1,5,1,0,True,3
438,1,Trump,1,3,1,0,True,3
438,2,Trump,0,6,0,0,True,3
438,3,Trump,1,1,1,0,True,3
438,4,Trump,1,6,1,0,True,3
439,0,Trump,1,2,1,0,True,3
439,1,Trump,2,20,2,0,True,3
439,2,Trump,1,10,1,0,True,3
439,3,Trump,2,43,2,0,True,3
439,4,Trump,2,55,2,0,True,3
439,5,Trump,0,2,0,0,True,3
439,6,Trump,2,11,2,0,True,3
439,7,Trump,0,0,0,0,True,3
440,0,Trump,3,13,3,0,True,3
440,1,Trump,1,8,1,0,True,3
440,2,Trump,2,7,2,0,True,3
440,3,Trump,4,12,4,0,True,3
440,4,Trump,2,10,2,0,True,3
440,5,Trump,4,21,4,0,True,3
440,6,Trump,5,4,4,1,False,3
440,7,Trump,1,15,1,0,True,3
440,8,Trump,2,6,2,0,True,3
440,9,Trump,1,5,1,0,True,3
441,0,Trump,1,24,1,0,True,3
441,1,Trump,2,9,2,0,True,3
441,2,Trump,0,14,0,0,True,3
441,3,Trump,1,21,1,0,True,3
441,4,Trump,1,5,1,0,True,3
441,5,Trump,1,17,1,0,True,3
441,6,Trump,0,8,0,0,True,3
441,7,Trump,2,48,2,0,True,3
441,8,Trump,1,6,1,0,True,3
442,0,Trump,1,2,1,0,True,3
442,1,Trump,0,10,0,0,True,3
442,2,Trump,0,3,0,0,True,3
442,3,Trump,1,6,1,0,True,3
442,4,Trump,0,13,0,0,True,3
442,5,Trump,1,6,1,0,True,3
442,6,Trump,1,2,1,0,True,3
443,0,Trump,1,8,1,0,True,3
443,1,Trump,1,30,1,0,True,3
443,2,Trump,1,20,1,0,True,3
443,3,Trump,3,42,3,0,True,3
443,4,Trump,1,12,1,0,True,3
443,5,Trump,1,45,1,0,True,3
443,6,Trump,0,6,0,0,True,3
443,7,Trump,0,14,0,0,True,3
444,0,Trump,2,25,2,0,True,3
444,1,Trump,2,52,2,0,True,3
444,2,Trump,1,31,1,0,True,3
444,3,Trump,0,37,0,0,True,3
444,4,Trump,2,32,2,0,True,3
444,5,Trump,2,53,2,0,True,3
445,0,Harris,2,29,2,0,True,3
445,1,Harris,0,4,0,0,True,3
445,2,Harris,0,3,0,0,True,3
445,3,Harris,0,3,0,0,True,3
445,4,Harris,0,13,0,0,True,3
445,5,Harris,2,26,2,0,True,3
445,6,Harris,0,4,0,0,True,3
446,0,Harris,2,11,2,0,True,3
446,1,Harris,1,10,1,0,True,3
446,2,Harris,0,11,0,0,True,3
446,3,Harris,0,8,0,0,True,3
446,4,Harris,0,10,0,0,True,3
446,5,Harris,3,40,3,0,True,3
446,6,Harris,0,2,0,0,True,3
446,7,Harris,0,16,0,0,True,3
447,0,Harris,2,46,2,0,True,3
447,1,Harris,0,44,0,0,True,3
447,2,Harris,0,11,0,0,True,3
447,3,Harris,0,3,0,0,True,3
447,4,Harris,0,6,0,0,True,3
447,5,Harris,0,6,0,0,True,3
447,6,Harris,0,15,0,0,True,3
447,7,Harris,0,0,0,0,True,3
447,8,Harris,0,1,0,0,True,3
448,0,Harris,0,10,0,0,True,3
448,1,Harris,1,0,0,1,False,3
448,2,Harris,0,5,0,0,True,3
448,3,Harris,0,22,0,0,True,3
448,4,Harris,2,46,2,0,True,3
448,5,Harris,2,51,2,0,True,3
449,0,Harris,0,38,0,0,True,3
449,1,Harris,1,4,1,0,True,3
449,2,Harris,0,10,0,0,True,3
449,3,Harris,2,24,2,0,True,3
449,4,Harris,0,18,0,0,True,3
449,5,Harris,0,3,0,0,True,3
449,6,Harris,0,17,0,0,True,3
449,7,Harris,0,0,0,0,True,3
449,8,Harris,0,2,0,0,True,3
450,0,Harris,0,4,0,0,True,3
450,1,Harris,0,17,0,0,True,3
450,2,Harris,2,9,2,0,True,3
450,3,Harris,0,3,0,0,True,3
450,4,Harris,1,4,1,0,True,3
450,5,Harris,0,4,0,0,True,3
450,6,Harris,0,16,0,0,True,3
450,7,Harris,1,22,1,0,True,3
450,8,Harris,0,5,0,0,True,3
451,0,Harris,0,18,0,0,True,3
451,1,Harris,0,27,0,0,True,3
451,2,Harris,0,33,0,0,True,3
451,3,Harris,2,51,2,0,True,3
451,4,Harris,0,11,0,0,True,3
451,5,Harris,0,23,0,0,True,3
451,6,Harris,0,11,0,0,True,3
451,7,Harris,0,21,0,0,True,3
451,8,Harris,1,19,1,0,True,3
452,0,Harris,2,15,2,0,True,3
452,1,Harris,1,5,1,0,True,3
452,2,Harris,2,11,2,0,True,3
452,3,Harris,2,8,2,0,True,3
452,4,Harris,2,50,2,0,True,3
452,5,Harris,0,2,0,0,True,3
453,0,Harris,1,19,1,0,True,3
453,1,Harris,2,20,2,0,True,3
453,2,Harris,2,2,2,0,True,3
453,3,Harris,1,6,1,0,True,3
453,4,Harris,2,4,2,0,True,3
453,5,Harris,1,50,1,0,True,3
453,6,Harris,2,17,2,0,True,3
453,7,Harris,2,13,2,0,True,3
453,8,Harris,3,42,3,0,True,3
454,0,Harris,0,22,0,0,True,3
454,1,Harris,1,19,1,0,True,3
454,2,Harris,2,25,2,0,True,3
454,3,Harris,1,30,1,0,True,3
454,4,Harris,2,35,2,0,True,3
454,5,Harris,2,53,2,0,True,3
454,6,Harris,4,40,4,0,True,3
455,0,Harris,0,16,0,0,True,3
455,1,Harris,0,9,0,0,True,3
455,2,Harris,0,4,0,0,True,3
455,3,Harris,1,26,1,0,True,3
455,4,Harris,0,18,0,0,True,3
455,5,Harris,0,16,0,0,True,3
455,6,Harris,0,4,0,0,True,3
455,7,Harris,2,45,2,0,True,3
455,8,Harris,0,8,0,0,True,3
456,0,Harris,0,24,0,0,True,3
456,1,Harris,0,39,0,0,True,3
456,2,Harris,0,4,0,0,True,3
456,3,Harris,0,13,0,0,True,3
456,4,Harris,0,21,0,0,True,3
456,5,Harris,0,8,0,0,True,3
456,6,Harris,0,4,0,0,True,3
456,7,Harris,1,20,1,0,True,3
456,8,Harris,2,43,2,0,True,3
457,0,Harris,2,54,2,0,True,3
457,1,Harris,0,29,0,0,True,3
457,2,Harris,0,20,0,0,True,3
457,3,Harris,2,36,2,0,True,3
457,4,Harris,2,9,2,0,True,3
457,5,Harris,0,13,0,0,True,3
457,6,Harris,2,15,2,0,True,3
457,7,Harris,0,5,0,0,True,3
458,0,Harris,0,23,0,0,True,3
458,1,Harris,0,12,0,0,True,3
458,2,Harris,0,4,0,0,True,3
458,3,Harris,0,4,0,0,True,3
458,4,Harris,2,9,2,0,True,3
458,5,Harris,0,7,0,0,True,3
458,6,Harris,0,6,0,0,True,3
458,7,Harris,3,44,3,0,True,3
458,8,Harris,0,8,0,0,True,3
459,0,Harris,0,22,0,0,True,3
459,1,Harris,0,4,0,0,True,3
459,2,Harris,0,14,0,0,True,3
459,3,Harris,2,29,2,0,True,3
459,4,Harris,0,4,0,0,True,3
459,5,Harris,0,30,0,0,True,3
459,6,Harris,2,50,2,0,True,3
459,7,Harris,0,12,0,0,True,3
460,0,Harris,1,15,1,0,True,3
460,1,Harris,0,7,0,0,True,3
460,2,Harris,2,26,2,0,True,3
460,3,Harris,0,2,0,0,True,3
460,4,Harris,0,24,0,0,True,3
460,5,Harris,0,17,0,0,True,3
460,6,Harris,0,4,0,0,True,3
460,7,Harris,2,31,2,0,True,3
460,8,Harris,0,15,0,0,True,3
461,0,Harris,0,4,0,0,True,3
461,1,Harris,2,36,2,0,True,3
461,2,Harris,1,22,1,0,True,3
461,3,Harris,1,38,1,0,True,3
461,4,Harris,1,0,0,1,False,3
461,5,Harris,2,45,2,0,True,3
461,6,Harris,1,55,1,0,True,3
461,7,Harris,0,19,0,0,True,3
462,0,Harris,1,2,1,0,True,3
462,1,Harris,1,7,1,0,True,3
462,2,Harris,2,20,2,0,True,3
462,3,Harris,0,0,0,0,True,3
462,4,Harris,0,0,0,0,True,3
463,0,Harris,0,3,0,0,True,3
463,1,Harris,1,1,1,0,True,3
463,2,Harris,1,8,1,0,True,3
463,3,Harris,2,12,2,0,True,3
463,4,Harris,5,50,5,0,True,3
463,5,Harris,4,45,4,0,True,3
463,6,Harris,1,24,1,0,True,3
464,0,Harris,0,5,0,0,True,3
464,1,Harris,0,5,0,0,True,3
464,2,Harris,1,9,1,0,True,3
464,3,Harris,0,5,0,0,True,3
464,4,Harris,0,4,0,0,True,3
464,5,Harris,0,10,0,0,True,3
465,0,Harris,0,36,0,0,True,3
465,1,Harris,0,2,0,0,True,3
465,2,Harris,0,25,0,0,True,3
465,3,Harris,0,14,0,0,True,3
465,4,Harris,0,4,0,0,True,3
465,5,Harris,0,2,0,0,True,3
465,6,Harris,0,41,0,0,True,3
465,7,Harris,2,19,2,0,True,3
465,8,Harris,0,9,0,0,True,3
466,0,Harris,1,4,1,0,True,3
466,1,Harris,0,28,0,0,True,3
466,2,Harris,3,12,3,0,True,3
466,3,Harris,0,20,0,0,True,3
466,4,Harris,0,5,0,0,True,3
466,5,Harris,2,34,2,0,True,3
466,6,Harris,0,11,0,0,True,3
466,7,Harris,1,18,1,0,True,3
467,0,Harris,0,6,0,0,True,3
467,1,Harris,1,9,1,0,True,3
467,2,Harris,0,27,0,0,True,3
467,3,Harris,2,11,2,0,True,3
467,4,Harris,0,12,0,0,True,3
467,5,Harris,0,3,0,0,True,3
467,6,Harris,0,5,0,0,True,3
467,7,Harris,2,8,2,0,True,3
467,8,Harris,0,12,0,0,True,3
468,0,Harris,0,21,0,0,True,3
468,1,Harris,2,13,2,0,True,3
468,2,Harris,0,21,0,0,True,3
468,3,Harris,0,25,0,0,True,3
468,4,Harris,1,0,0,1,False,3
468,5,Harris,0,4,0,0,True,3
468,6,Harris,0,4,0,0,True,3
469,0,Harris,2,21,2,0,True,3
469,1,Harris,1,23,1,0,True,3
469,2,Harris,1,16,1,0,True,3
469,3,Harris,2,14,2,0,True,3
469,4,Harris,2,5,2,0,True,3
469,5,Harris,2,3,2,0,True,3
470,0,Harris,0,13,0,0,True,3
470,1,Harris,1,25,1,0,True,3
470,2,Harris,0,15,0,0,True,3
470,3,Harris,0,8,0,0,True,3
470,4,Harris,2,50,2,0,True,3
470,5,Harris,2,25,2,0,True,3
